"Sample Name","Data File","Acquired","Location","Batch","Job Code","Sample ID","User","TWC_Substance01 Rt(min)","TWC_Substance01 AreaAbs","TWC_caffeine Rt(min)","TWC_caffeine AreaAbs","TWC_sulfadoxin Rt(min)","TWC_sulfadoxin AreaAbs","TWC_Substance02 Rt(min)","TWC_Substance02 AreaAbs","TWC_Substance03 Rt(min)","TWC_Substance03 AreaAbs","TWC_hydrodeamination product  Rt(min)","TWC_hydrodeamination product  AreaAbs","TWC_Substance04 Rt(min)","TWC_Substance04 AreaAbs","TWC_Substance05 Rt(min)","TWC_Substance05 AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product  Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product  AreaAbs","T1-EIC(+)[M+H]_caffeine Rt(min)","T1-EIC(+)[M+H]_caffeine AreaAbs","T3-EIC(+)[M+H]_sulfadoxin Rt(min)","T3-EIC(+)[M+H]_sulfadoxin AreaAbs","T3-EIC(+)[M+H]_Substance03 Rt(min)","T3-EIC(+)[M+H]_Substance03 AreaAbs","TWC_Substance06 Rt(min)","TWC_Substance06 AreaAbs","TWC_Substance07 Rt(min)","TWC_Substance07 AreaAbs","TWC_Substance08 Rt(min)","TWC_Substance08 AreaAbs","TWC_Substance09 Rt(min)","TWC_Substance09 AreaAbs","TWC_Substance10 Rt(min)","TWC_Substance10 AreaAbs","TWC_Substance11 Rt(min)","TWC_Substance11 AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product AreaAbs","T2-EIC(+)[M+H]_Substance03 Rt(min)","T2-EIC(+)[M+H]_Substance03 AreaAbs","T3-EIC(+)[M+H]_caffeine Rt(min)","T3-EIC(+)[M+H]_caffeine AreaAbs","TWC_hydrodeamination product Rt(min)","TWC_hydrodeamination product AreaAbs","T3-EIC(+)[M+H]_Substance07 Rt(min)","T3-EIC(+)[M+H]_Substance07 AreaAbs","T3-EIC(+)[M+H]_Substance08 Rt(min)","T3-EIC(+)[M+H]_Substance08 AreaAbs","T2-EIC(+)[M+H]_Substance08 Rt(min)","T2-EIC(+)[M+H]_Substance08 AreaAbs","T3-EIC(+)[M+H]_Substance06 Rt(min)","T3-EIC(+)[M+H]_Substance06 AreaAbs","TWC_Substance12 Rt(min)","TWC_Substance12 AreaAbs","TWC_Substance13 Rt(min)","TWC_Substance13 AreaAbs","T2-EIC(+)[M+H]_Substance05 Rt(min)","T2-EIC(+)[M+H]_Substance05 AreaAbs","T2-EIC(+)[M+H]_Substance09 Rt(min)","T2-EIC(+)[M+H]_Substance09 AreaAbs","T3-EIC(+)[M+H]_Substance04 Rt(min)","T3-EIC(+)[M+H]_Substance04 AreaAbs","T2-EIC(+)[M+H]_Substance06 Rt(min)","T2-EIC(+)[M+H]_Substance06 AreaAbs","T3-EIC(+)[M+H]_Substance02 Rt(min)","T3-EIC(+)[M+H]_Substance02 AreaAbs","T2-EIC(+)[M+H]_Substance02 Rt(min)","T2-EIC(+)[M+H]_Substance02 AreaAbs","T2-EIC(+)[M+H]_Substance10 Rt(min)","T2-EIC(+)[M+H]_Substance10 AreaAbs","T3-EIC(+)[M+H]_Substance09 Rt(min)","T3-EIC(+)[M+H]_Substance09 AreaAbs","T2-EIC(+)[M+H]_Substance07 Rt(min)","T2-EIC(+)[M+H]_Substance07 AreaAbs"
"P14","P14.raw","1/10/2021 1:49:21 PM","224","","YS0500302","","Yuning",0.284,43713.95744,0.349,52098.11979,0.425,94031.05979,0.471,28879.01031,0.514,8956.37686,0,0,0.566,38825.59478,0.619,3343.61007,0,0,0.352,76004.85329,0.427,214773.44782,0,0,0.866,6129.32874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A15","A15.raw","1/10/2021 1:51:08 PM","225","","YS0500302","","Yuning",0.283,55692.19951,0.346,122804.30732,0.422,77466.17148,0.377,425622.79482,0.588,36730.83088,0,0,0,0,0,0,0,0,0.350,194243.39335,0.427,182704.88111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B15","B15.raw","1/10/2021 1:52:55 PM","226","","YS0500302","","Yuning",0.284,48131.12468,0.347,79835.13383,0.422,40074.25925,0.377,223497.20798,0.469,10429.21047,0,0,0.515,15473.39848,0.565,6195.76491,0,0,0.350,135962.11487,0.427,69181.40280,0,0,0.588,33944.70683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514,5124.17968,0,0,0,0,0,0,0,0,0,0,0,0
"C15","C15.raw","1/10/2021 1:54:43 PM","227","","YS0500302","","Yuning",0.282,45665.44903,0.346,82612.39324,0.422,78395.35239,0.377,159003.52110,0.518,30947.31760,0,0,0.587,33297.84717,0,0,0,0,0.350,137394.83626,0.425,168717.86339,0.514,12961.15611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D15","D15.raw","1/10/2021 1:56:30 PM","228","","YS0500302","","Yuning",0.284,59116.80531,0.347,98953.06864,0.423,168833.47374,0.375,120816.82413,0.474,12161.24833,0,0,0.516,21722.36823,0.565,69053.28996,0,0,0.350,163296.10723,0.425,362669.43691,0,0,0.587,26803.39186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E15","E15.raw","1/10/2021 1:58:18 PM","229","","YS0500302","","Yuning",0.284,48931.79220,0.347,74387.78414,0.419,49427.28666,0.377,178376.40250,0.516,29827.81537,0,0,0.587,51503.69553,0.842,4618.75633,0,0,0.350,120708.90314,0.427,42400.07254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F15","F15.raw","1/10/2021 2:00:05 PM","230","","YS0500302","","Yuning",0.282,58402.51091,0.346,78511.83048,0.423,56997.29682,0.377,183824.36458,0.457,108170.66930,0,0,0.518,19848.40422,0.586,9740.47375,0,0,0.350,116353.40358,0.425,134923.67278,0,0,0.604,5582.31271,0.863,9098.17152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G15","G15.raw","1/10/2021 2:01:52 PM","231","","YS0500302","","Yuning",0.283,53044.73949,0.346,75906.91617,0.422,44721.79763,0.376,159844.27641,0.485,11125.38917,0,0,0.514,12150.82084,0.536,5465.86573,0,0,0.350,122170.69502,0.427,93500.90351,0,0,0.584,81288.06978,0.887,8292.20897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H15","H15.raw","1/10/2021 2:03:38 PM","232","","YS0500302","","Yuning",0.282,43357.73113,0.347,31833.50197,0.423,32343.35016,0.375,19996.81658,0.455,3577.85554,0,0,0.485,3711.99713,0.511,4790.71048,0,0,0.350,40486.64393,0.425,75897.46089,0,0,0.531,4687.78608,0.582,12648.30496,0.604,81795.86463,0.844,3762.90144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I15","I15.raw","1/10/2021 2:05:27 PM","233","","YS0500302","","Yuning",0.283,57589.51517,0.346,91189.25978,0.422,152079.93890,0.375,174470.28027,0.518,9808.61838,0.486,7397.49544,0.587,25668.67999,0.892,6207.11780,0.493,13665.91406,0.350,148558.04661,0.427,305805.69040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J15","J15.raw","1/10/2021 2:07:14 PM","234","","YS0500302","","Yuning",0.282,74800.08079,0.347,95350.73764,0.423,27392.28922,0.311,43808.95668,0.376,220233.36168,0.485,6256.13422,0.508,12127.22003,0.587,17381.55939,0.493,4347.70180,0.350,128819.79711,0.427,54678.45223,0,0,0.604,28609.34700,0.871,6264.47721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K15","K15.raw","1/10/2021 2:09:01 PM","235","","YS0500302","","Yuning",0.285,61299.91270,0.347,70746.43686,0,0,0.376,267481.04079,0.565,8334.97117,0,0,0.589,23057.34003,0.873,5208.24058,0,0,0.352,115917.04727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L15","L15.raw","1/10/2021 2:10:48 PM","236","","YS0500302","","Yuning",0.283,49819.30112,0.347,94423.68203,0.424,8328.81234,0.311,16035.98307,0.376,340290.74716,0,0,0.513,17458.83697,0.561,8702.10342,0,0,0.350,159820.17614,0.427,22053.03001,0,0,0.588,37171.89152,0.604,10494.70878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514,9917.61492,0,0,0,0,0,0,0,0,0,0,0,0
"M15","M15.raw","1/10/2021 2:12:34 PM","237","","YS0500302","","Yuning",0.283,44998.95825,0.348,99414.85833,0,0,0.375,44879.63450,0.396,120931.68956,0,0,0.468,34566.70880,0.488,8139.01431,0,0,0.350,173896.66212,0,0,0,0,0.516,4224.97593,0.588,5583.01782,0.604,31458.28844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N15","N15.raw","1/10/2021 2:14:21 PM","238","","YS0500302","","Yuning",0.283,65083.05137,0.347,106159.47524,0.423,144308.62153,0.376,190124.15042,0.394,30806.67936,0,0,0.458,8091.62819,0.517,39530.65206,0,0,0.352,181360.79703,0.427,326450.97867,0,0,0.543,29487.36562,0.566,26925.39974,0.588,23538.58689,0.736,65928.16389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O15","O15.raw","1/10/2021 2:16:07 PM","239","","YS0500302","","Yuning",0.283,55436.34814,0.350,98718.02509,0.425,79229.06101,0.312,14539.34826,0.331,7133.78300,0,0,0.378,203162.30029,0.459,60386.48357,0,0,0.354,167036.13433,0.429,176395.50103,0,0,0.521,29488.76465,0.589,31196.54029,0.607,64674.78321,0.868,6710.87695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P15","P15.raw","1/10/2021 2:17:54 PM","240","","YS0500302","","Yuning",0.282,54649.41661,0.347,113100.03838,0.423,260991.02401,0.375,61993.24714,0.460,9162.11329,0,0,0.516,7269.97093,0.539,7034.45810,0,0,0.350,188600.55874,0.427,484242.79565,0,0,0.565,100315.35060,0.588,35969.67066,0.884,7634.82375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A16","A16.raw","1/10/2021 2:19:41 PM","241","","YS0500302","","Yuning",0.281,40280.81166,0.347,48283.41268,0.423,87425.19310,0.329,17730.59219,0.375,5674.09042,0,0,0.457,11787.41360,0.556,7822.61304,0,0,0.350,63892.99025,0.425,171680.37836,0,0,0.840,3499.32851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B16","B16.raw","1/10/2021 2:21:28 PM","242","","YS0500302","","Yuning",0.282,50818.95812,0.347,65019.63157,0.422,140816.02290,0.328,14851.36276,0.456,20705.87026,0,0,0.849,4583.54597,0,0,0,0,0.350,99554.27154,0.425,276387.44206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C16","C16.raw","1/10/2021 2:23:15 PM","243","","YS0500302","","Yuning",0.283,49978.48722,0.348,60042.87147,0.423,53501.22279,0.329,61438.29126,0.457,17854.75611,0,0,0.563,4501.53690,0.847,3557.04635,0,0,0.350,81319.35112,0.425,111340.27242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D16","D16.raw","1/10/2021 2:25:03 PM","244","","YS0500302","","Yuning",0.282,44198.17987,0.346,48206.87870,0.422,87167.82815,0.329,17031.83138,0.374,4391.53488,0,0,0.456,13529.64616,0.563,4742.79632,0,0,0.350,68708.04699,0.427,180121.42367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E16","E16.raw","1/10/2021 2:26:50 PM","245","","YS0500302","","Yuning",0.284,36009.12237,0.348,85311.74479,0.423,6694.46287,0.531,3600.99119,0.561,4663.65272,0,0,0,0,0,0,0,0,0.350,129968.42450,0.425,11411.17091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F16","F16.raw","1/10/2021 2:28:37 PM","246","","YS0500302","","Yuning",0.282,44023.61887,0.347,37003.40473,0.422,44892.81295,0.328,20247.09750,0.457,8492.31762,0,0,0.557,5683.10011,0.851,4573.72058,0,0,0.350,49409.48711,0.425,89515.40673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G16","G16.raw","1/10/2021 2:30:26 PM","247","","YS0500302","","Yuning",0.282,48435.27844,0.347,41128.26572,0.422,81776.49488,0.457,10260.24525,0.555,9980.63610,0,0,0,0,0,0,0,0,0.350,52930.59983,0.425,159527.57532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H16","H16.raw","1/10/2021 2:32:14 PM","248","","YS0500302","","Yuning",0.283,36204.64525,0.348,104202.68921,0.423,8039.68461,0.533,3238.61284,0.559,3974.72137,0,0,0.603,4758.08981,0.846,3814.70258,0,0,0.350,162162.44711,0.425,13243.26143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I16","I16.raw","1/10/2021 2:34:02 PM","249","","YS0500302","","Yuning",0.283,55698.84223,0.349,113332.65666,0.423,58131.24535,0.374,4449.91109,0.457,23718.72743,0.491,36963.70182,0.508,14992.22232,0.544,9131.51804,0.493,138397.56863,0.350,106213.09869,0.425,122640.52577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J16","J16.raw","1/10/2021 2:35:50 PM","250","","YS0500302","","Yuning",0.283,70400.60234,0.347,117862.88947,0.424,152103.18284,0.329,46568.70760,0.456,43764.92509,0,0,0.481,7398.61820,0,0,0,0,0.350,129289.62346,0.425,204454.81610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K16","K16.raw","1/10/2021 2:37:36 PM","251","","YS0500302","","Yuning",0.281,36214.44624,0.348,108321.61167,0.423,7020.22487,0.374,7427.13015,0.534,3574.87795,0,0,0.559,5133.79021,0.851,4718.80870,0,0,0.350,176596.77891,0.425,13037.44386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L16","L16.raw","1/10/2021 2:39:23 PM","252","","YS0500302","","Yuning",0.284,57647.10752,0.346,76511.29396,0.423,132974.07491,0.328,27684.20445,0.456,26155.85041,0,0,0.513,8041.90980,0.588,25475.43967,0,0,0.350,105993.74235,0.425,240054.30887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M16","M16.raw","1/10/2021 2:41:10 PM","253","","YS0500302","","Yuning",0.284,71611.62481,0.349,142135.99595,0.424,60968.66391,0.329,50715.54593,0.374,23502.52808,0,0,0.458,45923.54382,0.477,15279.39602,0,0,0.352,162654.22952,0.427,93734.10936,0.375,15463.14033,0.561,5290.93565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N16","N16.raw","1/10/2021 2:42:57 PM","254","","YS0500302","","Yuning",0.283,74672.44268,0.349,112304.16981,0.425,243669.29027,0.331,44037.53929,0.376,7366.82163,0,0,0.397,12441.41107,0.459,43364.16156,0,0,0.352,182028.94896,0.427,417069.07018,0,0,0.546,59276.88471,0.738,73758.31028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O16","O16.raw","1/10/2021 2:44:44 PM","255","","YS0500302","","Yuning",0.282,83401.91382,0.346,120930.77163,0.422,195750.23321,0.328,80221.21282,0.373,6066.14624,0,0,0.457,46183.43174,0.534,8715.27765,0,0,0.350,163696.47945,0.427,351681.30861,0,0,0.558,5757.18099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P16","P16.raw","1/10/2021 2:46:31 PM","256","","YS0500302","","Yuning",0.283,69160.16331,0.348,134852.41253,0.423,385964.39624,0.457,49611.99564,0.565,7405.47989,0,0,0.630,9833.70239,0,0,0,0,0.350,194757.86539,0.425,648860.30886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A17","A17.raw","1/10/2021 2:48:18 PM","257","","YS0500302","","Yuning",0.282,36981.01695,0.347,34419.75057,0.423,42148.19874,0.373,6313.76904,0.457,16161.32163,0,0,0.487,7598.77953,0.513,5520.58866,0,0,0.350,48284.64695,0.425,82503.43730,0,0,0.535,13691.44062,0.560,3459.26162,0.586,4670.91822,0.672,4091.45052,0.837,6786.30466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B17","B17.raw","1/10/2021 2:50:06 PM","258","","YS0500302","","Yuning",0.282,43103.17076,0.348,54425.52143,0.423,95186.74488,0.373,8885.66136,0.465,20334.67019,0,0,0.488,36514.01940,0.513,4590.10048,0,0,0.350,90636.95396,0.427,198035.89026,0,0,0.533,14500.61951,0.587,7641.49677,0.675,5609.56163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C17","C17.raw","1/10/2021 2:51:54 PM","259","","YS0500302","","Yuning",0.283,45855.38838,0.347,59501.64432,0.420,97513.99874,0.364,18809.37967,0.397,6509.36436,0,0,0.456,23074.16441,0.486,16974.84184,0,0,0.350,102871.95241,0.425,106840.34891,0,0,0.535,33624.22035,0.559,4725.52211,0.585,5586.12105,0.599,3506.40025,0.636,4531.56343,0.674,3595.37665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832,3796.90564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D17","D17.raw","1/10/2021 2:53:41 PM","260","","YS0500302","","Yuning",0.283,44029.72552,0.347,55984.97765,0.422,96181.82284,0.458,26228.75100,0.487,19535.00581,0,0,0.513,7276.32834,0.534,15277.47430,0,0,0.350,88877.30625,0.427,185997.66386,0,0,0.558,5725.46779,0.585,4934.47028,0.599,4064.64141,0.668,5574.34760,0.836,3592.92964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662,3150.42226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E17","E17.raw","1/10/2021 2:55:29 PM","261","","YS0500302","","Yuning",0.283,42625.03968,0.348,51003.93189,0.422,52096.55356,0.375,9361.79180,0.397,3884.62798,0,0,0.456,19491.00768,0.488,19259.26252,0,0,0.352,74239.67353,0.425,95731.21307,0,0,0.513,5562.16405,0.535,19785.52321,0.557,3495.38242,0.601,4847.24188,0.672,5053.40770,0.836,4112.80922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F17","F17.raw","1/10/2021 2:57:15 PM","262","","YS0500302","","Yuning",0.282,50546.14326,0.348,62454.45154,0.422,119654.93520,0.457,22648.76960,0.487,46994.51433,0,0,0.533,26438.41239,0.557,4638.52133,0,0,0.350,91726.80082,0.425,163838.51052,0,0,0.585,5480.60788,0.636,13697.41063,0.677,3974.90145,0.833,4672.96368,0.869,4731.88435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G17","G17.raw","1/10/2021 2:59:03 PM","263","","YS0500302","","Yuning",0.283,62314.26327,0.347,83725.87216,0.421,121463.59328,0.397,6701.23823,0.455,36817.68647,0,0,0.486,5468.71748,0.513,10565.41317,0,0,0.350,128287.83269,0.427,178362.67428,0,0,0.534,77490.34981,0.558,16356.12080,0.599,18575.36675,0.633,7637.15919,0.667,5763.99207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668,3550.81973,0.639,17685.27888,0,0
"H17","H17.raw","1/10/2021 3:00:50 PM","264","","YS0500302","","Yuning",0.283,45984.43053,0.348,48593.35551,0.417,13255.70518,0.308,7276.50338,0.368,21855.35443,0,0,0.397,14111.63975,0.450,33730.89466,0,0,0.350,48579.46663,0.425,6010.15821,0,0,0.485,3082.26909,0.534,34149.19346,0.553,20011.34765,0.624,4449.15427,0.679,4464.50824,0.850,4312.22627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I17","I17.raw","1/10/2021 3:02:37 PM","265","","YS0500302","","Yuning",0.283,68905.86053,0.348,116371.77282,0.424,220512.51818,0.398,10034.19245,0.456,44990.72962,0.488,87020.35240,0.513,8284.97487,0.535,28811.35146,0.496,151463.51749,0.352,173347.51239,0.427,399297.33202,0,0,0.588,9814.37603,0.636,9996.60348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J17","J17.raw","1/10/2021 3:04:24 PM","266","","YS0500302","","Yuning",0.283,46213.23185,0.347,89858.91773,0.424,39056.31934,0.301,5117.99694,0.369,29427.13872,0,0,0.397,42544.48832,0.449,86970.62637,0,0,0.350,126538.10209,0.427,27191.28539,0,0,0.489,6037.93543,0.535,101325.24026,0.599,8170.55537,0.625,10158.99254,0.841,6057.65644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,3468.82681,0,0,0,0,0,0,0,0,0,0
"K17","K17.raw","1/10/2021 3:06:11 PM","267","","YS0500302","","Yuning",0.285,68220.73771,0.349,80583.25620,0.422,154527.06580,0.400,7628.41423,0.459,22429.88292,0,0,0.489,51397.35534,0.506,25548.84219,0,0,0.352,133165.31420,0.427,162506.49945,0,0,0.536,52971.07093,0.561,5305.50359,0.588,8584.84189,0.639,20320.77641,0.679,7408.72364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,4074.20927,0,0,0,0
"L17","L17.raw","1/10/2021 3:07:58 PM","268","","YS0500302","","Yuning",0.282,48683.23215,0.348,77118.28858,0.423,82216.73317,0.398,22011.80000,0.454,52925.67133,0,0,0.487,31632.42094,0.504,8597.97090,0,0,0.350,129490.27143,0.427,105924.74922,0,0,0.534,71725.21157,0.586,9973.21194,0.634,5573.17787,0.677,6671.04651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670,3059.42173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M17","M17.raw","1/10/2021 3:09:45 PM","269","","YS0500302","","Yuning",0.285,55464.40046,0.350,92828.68024,0.426,11945.51510,0.330,6045.79495,0.367,15486.12686,0,0,0.399,54802.59580,0.455,86058.82404,0,0,0.352,146738.76214,0.427,19208.63037,0.375,3316.56948,0.491,17604.64290,0.537,49982.37917,0.577,11310.49711,0.600,6925.06573,0.628,5867.49041,0.698,6015.44289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873,6066.61000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N17","N17.raw","1/10/2021 3:11:32 PM","270","","YS0500302","","Yuning",0.283,57222.26311,0.348,83877.99976,0.424,185018.84291,0.373,7872.67304,0.397,7461.08620,0,0,0.457,42466.35295,0.488,52108.36852,0,0,0.350,139172.62844,0.427,326037.38917,0,0,0.514,11607.29476,0.543,76867.21012,0.587,11998.15656,0.737,29875.69577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
