"Sample Name","Data File","Acquired","Location","Batch","Job Code","Sample ID","User","TWC_Substance01 Rt(min)","TWC_Substance01 AreaAbs","TWC_Substance02 Rt(min)","TWC_Substance02 AreaAbs","TWC_caffeine Rt(min)","TWC_caffeine AreaAbs","TWC_Substance03 Rt(min)","TWC_Substance03 AreaAbs","TWC_sulfadoxin Rt(min)","TWC_sulfadoxin AreaAbs","TWC_Substance04 Rt(min)","TWC_Substance04 AreaAbs","TWC_Substance05 Rt(min)","TWC_Substance05 AreaAbs","T1-EIC(+)[M+H]_caffeine Rt(min)","T1-EIC(+)[M+H]_caffeine AreaAbs","T3-EIC(+)[M+H]_sulfadoxin Rt(min)","T3-EIC(+)[M+H]_sulfadoxin AreaAbs","TWC_Substance06 Rt(min)","TWC_Substance06 AreaAbs","T3-EIC(+)[M+H]_Substance03 Rt(min)","T3-EIC(+)[M+H]_Substance03 AreaAbs","TWC_hydrodeamination product  Rt(min)","TWC_hydrodeamination product  AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product  Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product  AreaAbs","TWC_Substance07 Rt(min)","TWC_Substance07 AreaAbs","TWC_Substance08 Rt(min)","TWC_Substance08 AreaAbs","TWC_Substance09 Rt(min)","TWC_Substance09 AreaAbs","T2-EIC(+)[M+H]_Substance05 Rt(min)","T2-EIC(+)[M+H]_Substance05 AreaAbs","T2-EIC(+)[M+H]_Substance06 Rt(min)","T2-EIC(+)[M+H]_Substance06 AreaAbs","T3-EIC(+)[M+H]_Substance04 Rt(min)","T3-EIC(+)[M+H]_Substance04 AreaAbs","TWC_hydrodeamination product Rt(min)","TWC_hydrodeamination product AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product AreaAbs","T2-EIC(+)[M+H]_Substance08 Rt(min)","T2-EIC(+)[M+H]_Substance08 AreaAbs","TWC_Substance10 Rt(min)","TWC_Substance10 AreaAbs","T3-EIC(+)[M+H]_Substance05 Rt(min)","T3-EIC(+)[M+H]_Substance05 AreaAbs","TWC_Substance11 Rt(min)","TWC_Substance11 AreaAbs","T2-EIC(+)[M+H]_Substance10 Rt(min)","T2-EIC(+)[M+H]_Substance10 AreaAbs","T2-EIC(+)[M+H]_Substance09 Rt(min)","T2-EIC(+)[M+H]_Substance09 AreaAbs","T3-EIC(+)[M+H]_Substance06 Rt(min)","T3-EIC(+)[M+H]_Substance06 AreaAbs","T2-EIC(+)[M+H]_Substance07 Rt(min)","T2-EIC(+)[M+H]_Substance07 AreaAbs","T2-EIC(+)[M+H]_Substance02 Rt(min)","T2-EIC(+)[M+H]_Substance02 AreaAbs"
"L20","L20.raw","1/11/2021 4:46:48 AM","316","","YS0500303","","Yuning",0.282,65363.47815,0.329,92703.86668,0.348,162329.79631,0.378,33995.87683,0.427,12042.01992,0.483,7331.51102,0.513,15195.34400,0.350,125853.60859,0.425,5338.70007,0.528,9015.04577,0.377,9227.28786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M20","M20.raw","1/11/2021 4:48:34 AM","317","","YS0500303","","Yuning",0.282,51094.26486,0.328,17471.43151,0.348,108891.15871,0.380,19450.96514,0,0,0.488,3483.20512,0.526,7069.21596,0.350,82218.59615,0,0,0.561,3626.07039,0,0,0,0,0,0,0.865,8481.42243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N20","N20.raw","1/11/2021 4:50:20 AM","318","","YS0500303","","Yuning",0.284,67238.20782,0.331,171213.17656,0.348,160657.48441,0.380,26701.06280,0.427,11144.98986,0.397,93667.51727,0.544,38028.55722,0.352,126403.70358,0.427,16000.94584,0.867,8661.17578,0.379,10216.76190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O20","O20.raw","1/11/2021 4:52:06 AM","319","","YS0500303","","Yuning",0.284,94974.56604,0.329,221324.95813,0.348,192507.96194,0.378,61239.50728,0.427,8062.76200,0,0,0,0,0.352,155316.10368,0.427,5826.93852,0,0,0.377,23285.38291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P20","P20.raw","1/11/2021 4:53:52 AM","320","","YS0500303","","Yuning",0.284,60836.47926,0.329,121931.37413,0.347,107577.70540,0.379,46376.74477,0.423,68114.03402,0.866,7596.43640,0,0,0.350,132653.09802,0.425,144195.71655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A21","A21.raw","1/11/2021 4:55:38 AM","321","","YS0500303","","Yuning",0.283,77310.98512,0.372,118435.63430,0.347,147624.33454,0.489,21982.14636,0.424,285559.31812,0.499,10278.88157,0.516,18349.15821,0.350,212590.59454,0.425,487664.41552,0.556,20438.56898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B21","B21.raw","1/11/2021 4:57:25 AM","322","","YS0500303","","Yuning",0.281,82089.65643,0.377,22210.36937,0.347,138000.44896,0.518,17053.49987,0.422,242378.96285,0.603,18281.13290,0.624,6535.73244,0.350,195656.20927,0.427,497848.06706,0,0,0,0,0.488,28900.56293,0.496,7241.91848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21","C21.raw","1/11/2021 4:59:11 AM","323","","YS0500303","","Yuning",0.283,72676.49179,0.329,129004.87425,0.346,119985.22355,0.378,28843.10017,0.423,177593.20818,0,0,0,0,0.350,175871.66997,0.427,399797.59816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D21","D21.raw","1/11/2021 5:00:59 AM","324","","YS0500303","","Yuning",0.283,47962.32181,0.377,11332.48407,0.346,49457.64648,0.486,3922.44505,0.422,89588.36339,0.520,10737.63486,0,0,0.350,68764.87151,0.425,196765.79989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E21","E21.raw","1/11/2021 5:02:45 AM","325","","YS0500303","","Yuning",0.283,71966.92481,0.328,5312.80904,0.347,101279.51016,0.369,61836.14859,0.423,150042.64803,0.401,51658.92087,0.516,6818.17012,0.350,157454.10450,0.427,274367.06562,0.556,9916.38378,0,0,0,0,0,0,0.603,6612.57652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F21","F21.raw","1/11/2021 5:04:32 AM","326","","YS0500303","","Yuning",0.284,103881.67601,0.328,7901.48551,0.347,127828.66409,0.372,133753.30298,0.424,284742.94882,0.490,11805.43740,0.517,15423.39153,0.350,198515.49419,0.427,480967.64486,0.555,27101.44501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G21","G21.raw","1/11/2021 5:06:18 AM","327","","YS0500303","","Yuning",0,0,0,0,0.347,120666.13958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21","H21.raw","1/11/2021 5:08:04 AM","328","","YS0500303","","Yuning",0.283,109517.72837,0.328,24394.50874,0.347,97657.13871,0.373,51125.59960,0.423,169362.21681,0.491,12644.17731,0.517,8431.37251,0.352,144568.81374,0.427,353707.66870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J21","J21.raw","1/11/2021 5:11:36 AM","330","","YS0500303","","Yuning",0.281,34353.30802,0.370,19737.82296,0.349,26827.98051,0.557,7624.10013,0.425,13150.55382,0.675,4516.02948,0.858,8925.70807,0.350,23397.35357,0.425,20593.56849,0.921,3411.07582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K21","K21.raw","1/11/2021 5:13:22 AM","331","","YS0500303","","Yuning",0.285,43202.57346,0.378,4010.57857,0.347,24986.12055,0.515,3801.02231,0.423,37062.50940,0.559,6028.89374,0.865,6242.79742,0.350,27870.58536,0.425,79529.36842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L21","L21.raw","1/11/2021 5:15:09 AM","332","","YS0500303","","Yuning",0.282,32087.55513,0.489,4259.18158,0.348,22033.61555,0.557,7480.70264,0.423,11138.80142,0,0,0,0,0.350,16369.63667,0.425,23327.64304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M21","M21.raw","1/11/2021 5:16:56 AM","333","","YS0500303","","Yuning",0.282,46265.74819,0.368,9477.65820,0.347,51872.28635,0.394,3915.79630,0,0,0.411,16085.39694,0.466,58567.13513,0.350,70312.77478,0,0,0.497,7360.88531,0,0,0,0,0,0,0.516,6507.30862,0.676,3154.48154,0.864,7625.85991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N21","N21.raw","1/11/2021 5:18:42 AM","334","","YS0500303","","Yuning",0.285,57512.38933,0.377,10296.67779,0.348,54507.80272,0.490,7128.85413,0.424,109980.73193,0.520,6585.14955,0.545,26565.00419,0.352,95458.79360,0.427,242468.37628,0.666,4261.63087,0,0,0,0,0,0,0.737,16388.78204,0,0,0,0,0,0,0.666,5877.88687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O21","O21.raw","1/11/2021 5:20:28 AM","335","","YS0500303","","Yuning",0.282,57689.65498,0.329,40309.79633,0.347,52784.88493,0.370,62431.79064,0.423,49047.42760,0.472,4423.74243,0.518,3298.66421,0.352,79577.86931,0.427,108907.07327,0.557,5157.89594,0,0,0,0,0,0,0.866,8532.04544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P21","P21.raw","1/11/2021 5:22:14 AM","336","","YS0500303","","Yuning",0.283,72721.96633,0.378,46995.28822,0.347,104409.45935,0.540,12648.36979,0.423,213061.11499,0.866,6140.14153,0,0,0.350,158526.15050,0.425,479284.14527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A22","A22.raw","1/11/2021 5:24:01 AM","337","","YS0500303","","Yuning",0.283,73479.60858,0.328,7026.84147,0.347,108661.83626,0.379,121249.63545,0.423,175417.61128,0.488,9149.45245,0.511,12911.18125,0.350,182852.81975,0.425,347526.07143,0.553,155271.88537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B22","B22.raw","1/11/2021 5:25:47 AM","338","","YS0500303","","Yuning",0.286,77529.11790,0.377,89839.16537,0.347,134464.35165,0.520,31242.15914,0.423,239021.05092,0.553,133009.84106,0,0,0.350,203964.96686,0.425,451910.46227,0,0,0,0,0.488,8765.79370,0.493,7859.04167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C22","C22.raw","1/11/2021 5:27:35 AM","339","","YS0500303","","Yuning",0.283,97888.56668,0.328,289334.98368,0.346,233655.84224,0.376,80160.30031,0.423,45897.48053,0.533,53102.00485,0,0,0.350,212321.43695,0.425,97609.90888,0,0,0.377,22935.67551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D22","D22.raw","1/11/2021 5:29:22 AM","340","","YS0500303","","Yuning",0.283,92207.15484,0.328,12771.50510,0.346,135277.54283,0.379,177631.24702,0.423,218497.21330,0.515,90802.31414,0.553,117388.90278,0.350,206321.78606,0.425,458736.22850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E22","E22.raw","1/11/2021 5:31:08 AM","341","","YS0500303","","Yuning",0.284,86716.71899,0.329,20088.07422,0.346,145123.76612,0.379,175809.23404,0.423,193529.12722,0.491,112834.70794,0.553,177804.76050,0.350,205938.16121,0.427,362368.00582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F22","F22.raw","1/11/2021 5:32:56 AM","342","","YS0500303","","Yuning",0.284,70338.15817,0.329,26575.99636,0.347,91531.11453,0.371,45058.56976,0.424,77864.07594,0.380,53466.97900,0.491,10272.08167,0.352,121903.20191,0.427,158321.42237,0.554,124038.16958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G22","G22.raw","1/11/2021 5:34:43 AM","343","","YS0500303","","Yuning",0.284,107509.66681,0.381,174369.35395,0.348,147196.70484,0.474,10670.88288,0.425,242205.63967,0.489,9954.19477,0.519,10586.01595,0.352,234048.58406,0.427,452242.32818,0.556,210919.71412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H22","H22.raw","1/11/2021 5:36:29 AM","344","","YS0500303","","Yuning",0.284,156048.55164,0.329,33722.61553,0.347,177457.34665,0.385,204649.05843,0.425,59536.21791,0.492,163801.95676,0.555,183181.03779,0.352,217456.48899,0.427,117521.08648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I22","I22.raw","1/11/2021 5:38:15 AM","345","","YS0500303","","Yuning",0.282,47345.60931,0.399,3363.22112,0.349,49392.12978,0.427,3906.09475,0,0,0.550,48189.98862,0.834,3902.38107,0.350,42871.36761,0,0,0,0,0,0,0.490,20745.16909,0.493,116491.88837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J22","J22.raw","1/11/2021 5:40:01 AM","346","","YS0500303","","Yuning",0.284,42431.98001,0.331,6204.37927,0.348,56077.97105,0.486,9897.45975,0.424,67475.82275,0.535,6901.83223,0.552,50085.95321,0.352,70144.33796,0.427,137795.18276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K22","K22.raw","1/11/2021 5:41:47 AM","347","","YS0500303","","Yuning",0.283,40802.51885,0.370,13131.61915,0.347,24491.23392,0.379,9619.58281,0.423,24110.36989,0.489,4026.60136,0.553,30986.66426,0.350,31132.45916,0.427,53919.36541,0.853,4664.53807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L22","L22.raw","1/11/2021 5:43:33 AM","348","","YS0500303","","Yuning",0.282,45125.68890,0.376,26564.92320,0.346,62638.06116,0.486,6201.94583,0.423,86195.67920,0.541,33653.97880,0.553,53862.88629,0.350,102364.40756,0.427,198147.31868,0.583,4016.33381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M22","M22.raw","1/11/2021 5:45:19 AM","349","","YS0500303","","Yuning",0.283,47999.50915,0.331,5438.12183,0.348,59370.98599,0.381,4740.91469,0.426,31893.55215,0.466,8170.91507,0.483,28646.85306,0.352,67846.41146,0.427,44898.74332,0.538,21185.76508,0,0,0,0,0,0,0.559,14875.02174,0.724,8172.21788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N22","N22.raw","1/11/2021 5:47:06 AM","350","","YS0500303","","Yuning",0.284,48154.74480,0.329,6795.39771,0.348,43645.42065,0.381,27028.59024,0.424,60742.72832,0.488,5826.20864,0.552,70856.32910,0.352,67616.14868,0.427,139867.56292,0.666,3768.43675,0,0,0,0,0,0,0.736,9151.84905,0,0,0,0,0,0,0.666,5054.66740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O22","O22.raw","1/11/2021 5:48:52 AM","351","","YS0500303","","Yuning",0.282,50179.82324,0.329,57359.75607,0.345,75621.90304,0.377,25677.32790,0.423,18845.32046,0.473,4566.08188,0.514,31783.09456,0.350,59731.99822,0.427,43344.30063,0.551,30042.00144,0.377,4318.76323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P22","P22.raw","1/11/2021 5:50:39 AM","352","","YS0500303","","Yuning",0.282,61341.42888,0.328,5509.56100,0.348,133934.88061,0.511,96744.12006,0.422,149974.61827,0.551,34695.11555,0,0,0.350,133237.30224,0.425,267573.84124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A23","A23.raw","1/11/2021 5:52:25 AM","353","","YS0500303","","Yuning",0.283,48363.08158,0.329,281344.66618,0.346,276209.55792,0.373,39770.27020,0.427,33614.63384,0.486,12239.60007,0.553,205387.12889,0.350,200075.26844,0.425,25257.58807,0.866,11747.83037,0.377,34337.05710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B23","B23.raw","1/11/2021 5:54:11 AM","354","","YS0500303","","Yuning",0.282,51546.92783,0.329,286868.49668,0.346,243784.93369,0.375,46045.32777,0.425,18435.61357,0.486,9232.26969,0.553,48685.52814,0.350,214304.96896,0.425,24943.12864,0,0,0.377,40127.87503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23","C23.raw","1/11/2021 5:55:58 AM","355","","YS0500303","","Yuning",0.283,71360.82271,0.329,176932.09384,0.347,197849.86670,0.376,55170.03310,0,0,0.426,11070.12070,0.487,7709.16590,0.350,183717.60924,0,0,0.527,32833.56657,0.377,36753.25862,0,0,0,0,0.558,17570.19334,0,0,0,0,0,0,0,0,0.427,5087.45541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D23","D23.raw","1/11/2021 5:57:45 AM","356","","YS0500303","","Yuning",0.282,49820.01525,0.329,169597.81136,0.346,222067.17077,0.374,42942.06192,0.425,15611.25545,0.514,85807.68878,0.551,70951.24607,0.350,164645.25534,0.425,19801.63904,0,0,0.377,36735.24885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E23","E23.raw","1/11/2021 5:59:31 AM","357","","YS0500303","","Yuning",0.282,58816.40032,0.328,225560.05489,0.346,386429.94088,0.374,63305.57735,0.428,17459.60281,0.502,78428.25129,0.554,209549.07575,0.350,209106.61930,0.427,11959.37555,0,0,0.377,37922.37722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F23","F23.raw","1/11/2021 6:01:19 AM","358","","YS0500303","","Yuning",0.282,67797.12123,0.301,9777.49110,0.347,255708.99428,0.330,208336.13684,0.426,10185.26655,0.375,49438.60682,0.491,16117.62349,0.350,162322.22380,0.425,13948.53092,0.554,187073.75860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,35225.78926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G23","G23.raw","1/11/2021 6:03:06 AM","359","","YS0500303","","Yuning",0.283,82463.02203,0.301,12140.76794,0.346,295681.33879,0.329,238457.88051,0.425,21401.18900,0.373,45443.57174,0.484,12809.76181,0.350,214112.27204,0.427,25609.08423,0.553,174901.88416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,44734.15787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23","H23.raw","1/11/2021 6:04:54 AM","360","","YS0500303","","Yuning",0.284,141319.87364,0.328,94020.20857,0.347,301405.35294,0.388,286756.31611,0,0,0.486,14355.48449,0.554,177980.61424,0.350,215300.74402,0,0,0,0,0.377,19843.75290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I23","I23.raw","1/11/2021 6:06:41 AM","361","","YS0500303","","Yuning",0.284,57788.26694,0.303,47932.83222,0.349,200683.09770,0.381,133485.05316,0.427,26728.97726,0.442,8336.08956,0.555,210617.04178,0.352,222661.73333,0.427,10338.86295,0,0,0.379,5041.66759,0.492,27381.61804,0.496,152004.63261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J23","J23.raw","1/11/2021 6:08:28 AM","362","","YS0500303","","Yuning",0.283,62052.55055,0.300,23819.24440,0.347,355594.99845,0.329,63416.14800,0.425,17946.87039,0.387,88385.21428,0.444,11478.95843,0.350,201234.93086,0.425,9029.53678,0.517,10230.99912,0,0,0,0,0,0,0.553,209112.55056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K23","K23.raw","1/11/2021 6:10:14 AM","363","","YS0500303","","Yuning",0.283,42468.89749,0.329,59951.97066,0.347,54612.47868,0.374,9146.49078,0.427,4145.09270,0.551,45203.78617,0,0,0.350,55337.92947,0.425,3059.14158,0,0,0.377,8990.48547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L23","L23.raw","1/11/2021 6:12:01 AM","364","","YS0500303","","Yuning",0.283,35033.85057,0.329,27071.65113,0.348,56016.66235,0.426,3003.70144,0,0,0.490,3525.13432,0.526,3950.73849,0.352,34810.59562,0,0,0.552,11117.78588,0,0,0,0,0,0,0.866,4355.52804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M23","M23.raw","1/11/2021 6:13:48 AM","365","","YS0500303","","Yuning",0.283,46305.32661,0.329,37163.64716,0.348,142962.74931,0.387,12045.47684,0,0,0.541,23609.81615,0.557,40189.14568,0.350,90751.83743,0,0,0.660,4571.49857,0,0,0,0,0,0,0.730,22506.94458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N23","N23.raw","1/11/2021 6:15:35 AM","366","","YS0500303","","Yuning",0.283,40469.16218,0.329,79436.80982,0.347,106231.52304,0.397,47211.34892,0.425,8260.78742,0.552,77674.18966,0,0,0.350,70553.24670,0.427,8305.84912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O23","O23.raw","1/11/2021 6:17:22 AM","367","","YS0500303","","Yuning",0.283,51698.38290,0.329,90657.60343,0.346,119679.04154,0.374,13065.07487,0,0,0.428,4171.78187,0.513,37781.14043,0.350,87164.58866,0,0,0.552,43398.28345,0.377,9735.54995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P23","P23.raw","1/11/2021 6:19:09 AM","368","","YS0500303","","Yuning",0.283,42502.96521,0.329,78973.79336,0.346,71503.24049,0.373,5624.61745,0.423,40403.06141,0.512,62751.02754,0.552,25227.08421,0.350,89075.40850,0.425,89097.87377,0.863,7905.09902,0.377,5938.16205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A24","A24.raw","1/11/2021 6:20:56 AM","369","","YS0500303","","Yuning",0.283,69277.08781,0.374,68005.50441,0.346,125352.93865,0.490,37539.80027,0.423,243848.23633,0.516,11511.95361,0.552,130363.39722,0.350,181777.14190,0.425,432137.61496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B24","B24.raw","1/11/2021 6:22:43 AM","370","","YS0500303","","Yuning",0.282,65149.06947,0.376,28630.13607,0.346,120861.78297,0.490,14473.64393,0.422,266136.89997,0.516,15121.82497,0.552,97801.94350,0.350,178799.04906,0.425,486567.58989,0.691,7423.66716,0,0,0,0,0,0,0.746,8878.97232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C24","C24.raw","1/11/2021 6:24:30 AM","371","","YS0500303","","Yuning",0.283,58170.84259,0.329,109607.11828,0.346,121805.39049,0.370,107617.55398,0.423,181322.81546,0.535,52764.92733,0.698,9106.92098,0.350,201089.06120,0.427,358168.18110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D24","D24.raw","1/11/2021 6:26:17 AM","372","","YS0500303","","Yuning",0.284,68596.15878,0.374,38907.66744,0.347,126713.07125,0.489,14528.37838,0.423,281744.20280,0.514,81213.27589,0.552,68954.54883,0.350,187235.36600,0.425,517079.24652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E24","E24.raw","1/11/2021 6:28:04 AM","373","","YS0500303","","Yuning",0.283,65148.08775,0.328,8148.36332,0.347,120767.76911,0.370,60273.02472,0.423,221212.75021,0.400,12004.97355,0.493,105779.94936,0.350,173109.19059,0.425,409859.57521,0.553,93497.05635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
